DrugID,CUI,name,AvgFrequency
DB01367,C0404521,Infective_vaginitis,0.001
DB01367,C0424295,Hyperactive_behavior,0.01
DB01367,C0442874,Neuropathy,0.01
DB01367,C0497327,Dementia,0.001
DB01367,C0518015,Hemoglobin_measurement,0.0133
DB01367,C0520966,Abnormal_coordination,0.001
DB01367,C0521591,Oral_paresthesia,0.001
DB01367,C0542571,Facial_edema,0.001
DB01367,C0549622,Sexual_dysfunction,0.001
DB01367,C0574067,Increasing_frequency_of_cough,0.01
DB01367,C0575081,Gait_abnormality,0.01
DB01367,C0575090,Equilibration_disorder,0.01
DB01367,C0687713,Gastrointestinal_pain,0.0225
DB01367,C0699893,Skin_carcinoma,0.01
DB01367,C0700345,"Candidiasis,_vulvovaginal",0.001
DB01367,C0917801,Sleeplessness,0.025
DB01367,C0919980,Viith_nerve_paralysis,0.001
DB01367,C0947912,Myasthenias,0.015
DB01367,C0948089,Acute_coronary_syndrome,0.001
DB01367,C0948594,Musculoskeletal_discomfort,0.0471
DB01367,C1167965,Urine_output_increased,0.001
DB01367,C1306600,Radial_nerve_palsy,0.001
DB01367,C1443060,Feeling_abnormal,0.0077
DB01367,C1456784,Paranoia,0.001
DB01367,C1609512,Vulvovaginal_mycotic_infection,0.001
DB01367,C2047937,Ill-defined_disease,0.01
DB01367,C2830004,Somnolence,0.0467
DB01367,C2979982,Vaginal_hemorrhage,0.001
DB01367,C3263723,Traumatic_injury,0.0833
DB01373,C0020437,Hypercalcemia,0.1445
DB01373,C0027497,Nausea,0.0486
DB01373,C0042963,Vomiting,0.0324
DB01393,C0000737,Abdominal_pain,0.105
DB01393,C0002871,Anemia,0.011
DB01393,C0006277,Bronchitis,0.056
DB01393,C0011603,Dermatitis,0.086
DB01393,C0011991,Diarrhea,0.104
DB01393,C0012833,Dizziness,0.023
DB01393,C0013395,Dyspepsia,0.069
DB01393,C0013595,Eczema,0.011
DB01393,C0015230,Exanthema,0.086
DB01393,C0016204,Flatulence,0.045
DB01393,C0017152,Gastritis,0.1182
DB01393,C0018681,Headache,0.03
DB01393,C0020517,Hypersensitivity,0.011
DB01393,C0021400,Influenza,0.072
DB01393,C0030193,Pain,0.011
DB01393,C0031350,Pharyngitis,0.06
DB01393,C0033774,Pruritus,0.034
DB01393,C0039520,Tenosynovitis,0.048
DB01393,C0149931,Migraine_disorders,0.011
DB01393,C0151576,Creatine_phosphokinase_increased,0.1983
DB01393,C0151904,Aspartate_aminotransferase_increased,0.3283
DB01393,C0151905,Alanine_aminotransferase_increased,0.3883
DB01393,C0687713,Gastrointestinal_pain,0.105
DB01393,C0853034,Blood_creatine_phosphokinase_increased,0.1983
DB01393,C0917801,Sleeplessness,0.011
DB01394,C0004093,Asthenia,0.023
DB01394,C0011991,Diarrhea,0.2729
DB01394,C0015672,Fatigue,0.0197
DB01394,C0017178,Gastrointestinal_diseases,0.4098
DB01394,C0018099,Gout,0.0192
DB01394,C0018681,Headache,0.0222
DB01394,C0025061,Mediastinal_diseases,0.0154
DB01394,C0027497,Nausea,0.0661
DB01394,C0027765,Nervous_system_disorder,0.0222
DB01394,C0042963,Vomiting,0.0433
DB01394,C0162429,Malnutrition,0.0248
DB01394,C0232487,Abdominal_discomfort,0.0169
DB01394,C0549373,Larynx_pain,0.0191
DB01394,C0858635,Pharyngolaryngeal_pain,0.0191
DB01406,C0011603,Dermatitis,0.03
DB01406,C0013604,Edema,0.06
DB01406,C0015230,Exanthema,0.03
DB01406,C0016382,Flushing,0.06
DB01406,C0019572,Hirsutism,0.05
DB01406,C0020458,Hyperhidrosis_disorder,0.03
DB01406,C0027497,Nausea,0.02
DB01406,C0036508,Seborrheic_dermatitis,0.02
DB01406,C0038990,Sweating,0.03
DB01406,C0043094,Weight_gain,0.04
DB01406,C0702166,Acne,0.13
DB01409,C0000737,Abdominal_pain,0.0467
DB01409,C0000924,Accidents,0.0925
DB01409,C0006840,Candidiasis,0.0244
DB01409,C0008031,Chest_pain,0.0475
DB01409,C0009450,Communicable_diseases,0.0275
DB01409,C0009806,Constipation,0.0233
DB01409,C0011603,Dermatitis,0.0267
DB01409,C0013395,Dyspepsia,0.04
DB01409,C0013604,Edema,0.04
DB01409,C0014591,Epistaxis,0.0233
DB01409,C0015230,Exanthema,0.0267
DB01409,C0031350,Pharyngitis,0.065
DB01409,C0035455,Rhinitis,0.04
DB01409,C0037199,Sinusitis,0.0625
DB01409,C0041912,Upper_respiratory_infections,0.39
DB01409,C0042029,Urinary_tract_infection,0.045
DB01409,C0042963,Vomiting,0.0225
DB01409,C0043352,Xerostomia,0.0925
DB01409,C0231528,Myalgia,0.0333
DB01409,C0687713,Gastrointestinal_pain,0.0467
DB01409,C0948594,Musculoskeletal_discomfort,0.0333
DB01410,C0003862,Arthralgia,0.0195
DB01410,C0004604,Back_pain,0.0172
DB01410,C0006840,Candidiasis,0.003
DB01410,C0006849,Oral_candidiasis,0.005
DB01410,C0009938,Contusions,0.001
DB01410,C0011603,Dermatitis,0.001
DB01410,C0012833,Dizziness,0.0005
DB01410,C0013378,Dysgeusia,0.0025
DB01410,C0013395,Dyspepsia,0.0015
DB01410,C0013456,Earache,0.014
DB01410,C0014591,Epistaxis,0.0493
DB01410,C0015230,Exanthema,0.001
DB01410,C0018681,Headache,0.0424
DB01410,C0019825,Hoarseness,0.0065
DB01410,C0027424,Nasal_congestion_(finding),0.0236
DB01410,C0027441,Nasopharyngitis,0.0659
DB01410,C0027497,Nausea,0.002
DB01410,C0030196,Pain_in_limb,0.0167
DB01410,C0030252,Palpitations,0.001
DB01410,C0031350,Pharyngitis,0.0005
DB01410,C0035455,Rhinitis,0.002
DB01410,C0037199,Sinusitis,0.042
DB01410,C0043094,Weight_gain,0.001
DB01410,C0043352,Xerostomia,0.0015
DB01410,C0151662,Gamma-glutamyltransferase_increased,0.001
DB01410,C0151790,Nasal_septum_abnormality,0.002
DB01410,C0151905,Alanine_aminotransferase_increased,0.001
DB01410,C0231919,Nasal_mucosa_dry,0.004
DB01410,C0235234,Pharyngeal_dryness,0.001
DB01410,C0235259,Subcapsular_cataract,0.001
DB01410,C0236072,Paradoxical_bronchospasm,0.0177
DB01410,C0549373,Larynx_pain,0.0326
DB01410,C0700184,Throat_irritation,0.0013
DB01410,C0750426,White_blood_cell_count_increased_(lab_result),0.003
DB01410,C0853254,Nasal_passage_irritation,0.0313
DB01410,C0858259,Nasal_discomfort,0.0338
DB01410,C0858635,Pharyngolaryngeal_pain,0.0326
DB01410,C0877048,Oral_fungal_infection,0.0005
DB01410,C0948594,Musculoskeletal_discomfort,0.0195
DB01410,C1527344,Dysphonia,0.0074
DB01413,C0006277,Bronchitis,0.055
DB01413,C0009450,Communicable_diseases,0.0433
DB01413,C0011603,Dermatitis,0.023
DB01413,C0011991,Diarrhea,0.021
DB01413,C0015230,Exanthema,0.023
DB01413,C0015967,Fever,0.0333
DB01413,C0018681,Headache,0.01
DB01413,C0019054,Hemolysis_(disorder),0.187
DB01413,C0021368,Inflammation,0.0035
DB01413,C0027497,Nausea,0.02
DB01413,C0031542,Phlebitis,0.021
DB01413,C0032285,Pneumonia,0.0433
DB01413,C0033774,Pruritus,0.01
DB01413,C0036690,Septicemia,0.06
DB01413,C0042963,Vomiting,0.01
DB01413,C0243026,Sepsis,0.06
DB01413,C0853813,Local_reaction,0.03
DB01413,C0877517,Blood_phosphorus_decreased,0.028
DB01413,C0920102,Phosphorus_low,0.028
DB01413,C1112209,Abdominal_infection,0.06
DB01432,C0003123,Anorexia,0.01
DB01432,C0009806,Constipation,0.01
DB01432,C0011991,Diarrhea,0.01
DB01432,C0013395,Dyspepsia,0.01
DB01432,C0015734,Fecal_impaction,0.01
DB01432,C0016204,Flatulence,0.01
DB01432,C0018834,Heartburn,0.01
DB01432,C0019080,Hemorrhage,0.01
DB01432,C0019112,Hemorrhoids,0.01
DB01432,C0027497,Nausea,0.01
DB01432,C0030193,Pain,0.01
DB01432,C0038238,Steatorrhea,0.01
DB01432,C0042963,Vomiting,0.01
DB01432,C0232462,Decrease_in_appetite,0.01
DB01432,C0232487,Abdominal_discomfort,0.01
DB01432,C0518015,Hemoglobin_measurement,0.01
DB01432,C1321686,Fecaloma,0.01
DB01544,C0002622,Amnesia,0.01
DB01544,C0002994,Angioedema,0.001
DB01544,C0004093,Asthenia,0.004
DB01544,C0004134,Ataxia,0.01
DB01544,C0009676,Confusion,0.01
DB01544,C0011603,Dermatitis,0.001
DB01544,C0012833,Dizziness,0.01
DB01544,C0013144,Drowsiness,0.01
DB01544,C0013362,Dysarthria,0.001
DB01544,C0015230,Exanthema,0.001
DB01544,C0015672,Fatigue,0.01
DB01544,C0018681,Headache,0.01
DB01544,C0019521,Hiccough,0.001
DB01544,C0020458,Hyperhidrosis_disorder,0.001
DB01544,C0020649,Hypotension,0.01
DB01544,C0020651,"Hypotension,_orthostatic",0.001
DB01544,C0038990,Sweating,0.001
DB01544,C0039231,Tachycardia,0.001
DB01544,C0040822,Tremor,0.01
DB01544,C0043352,Xerostomia,0.01
DB01544,C0151786,Muscle_weakness,0.001
DB01544,C0221100,Hangover_from_any_alcohol_or_other_drugs_substance,0.01
DB01544,C0231218,Malaise,0.001
DB01544,C0233407,Disorientation,0.001
DB01544,C0234215,Sensory_discomfort,0.001
DB01544,C0234518,Slurred_speech,0.001
DB01544,C0427108,General_unsteadiness,0.001
DB01544,C0575090,Equilibration_disorder,0.001
DB01544,C0700361,Emotional_distress,0.01
DB01544,C1443060,Feeling_abnormal,0.0055
DB01544,C2047937,Ill-defined_disease,0.001
DB01544,C2830004,Somnolence,0.01
DB01551,C0000737,Abdominal_pain,0.01
DB01551,C0002994,Angioedema,0.001
DB01551,C0009676,Confusion,0.001
DB01551,C0009806,Constipation,0.01
DB01551,C0011603,Dermatitis,0.001
DB01551,C0011991,Diarrhea,0.001
DB01551,C0012833,Dizziness,0.001
DB01551,C0013404,Dyspnea,0.001
DB01551,C0015230,Exanthema,0.001
DB01551,C0018524,Hallucinations,0.001
DB01551,C0018681,Headache,0.001
DB01551,C0020458,Hyperhidrosis_disorder,0.001
DB01551,C0020649,Hypotension,0.001
DB01551,C0027497,Nausea,0.01
DB01551,C0030446,Paralytic_ileus,0.001
DB01551,C0030554,Paresthesia,0.001
DB01551,C0033774,Pruritus,0.001
DB01551,C0036572,Seizures,0.001
DB01551,C0038587,Substance_withdrawal_syndrome,0.001
DB01551,C0042109,Urticaria,0.001
DB01551,C0042571,Vertigo,0.001
DB01551,C0042963,Vomiting,0.01
DB01551,C0043352,Xerostomia,0.01
DB01551,C0080274,Urinary_retention,0.001
DB01551,C0085633,Mood_swings,0.001
DB01551,C0151824,Biliary_colic,0.001
DB01551,C0233472,Labile_affect,0.001
DB01551,C0233477,Dysphoric_mood,0.001
DB01551,C0235063,Respiratory_depression,0.001
DB01551,C0235996,Elevated_liver_enzymes,0.001
DB01551,C0687713,Gastrointestinal_pain,0.01
DB01551,C0852192,Asthenic_conditions,0.001
DB01551,C0855775,Pulmonary_function_test_decreased,0.001
DB01551,C1443060,Feeling_abnormal,0.001
DB01551,C2830004,Somnolence,0.01
DB01558,C0004134,Ataxia,0.065
DB01558,C0009676,Confusion,0.005
DB01558,C0012833,Dizziness,0.038
DB01558,C0013144,Drowsiness,0.16
DB01558,C0013395,Dyspepsia,0.01
DB01558,C0017178,Gastrointestinal_diseases,0.0033
DB01558,C0018681,Headache,0.005
DB01558,C0027497,Nausea,0.005
DB01558,C0037822,Speech_disorders,0.01
DB01558,C0042963,Vomiting,0.005
DB01558,C0232459,Abnormal_digestive_tract_function,0.01
DB01558,C0851578,Sleep_disorders,0.005
DB01558,C1443060,Feeling_abnormal,0.005
DB01558,C2830004,Somnolence,0.16
DB01586,C0000737,Abdominal_pain,0.2486
DB01586,C0002170,Alopecia,0.0311
DB01586,C0003862,Arthralgia,0.1141
DB01586,C0003864,Arthritis,0.0416
DB01586,C0004093,Asthenia,0.0687
DB01586,C0004604,Back_pain,0.0917
DB01586,C0006277,Bronchitis,0.0513
DB01586,C0008031,Chest_pain,0.048
DB01586,C0008325,Cholecystitis,0.0479
DB01586,C0009450,Communicable_diseases,0.1435
DB01586,C0009806,Constipation,0.149
DB01586,C0010200,Coughing,0.046
DB01586,C0011991,Diarrhea,0.2102
DB01586,C0012833,Dizziness,0.1176
DB01586,C0013390,Dysmenorrhea,0.0571
DB01586,C0013395,Dyspepsia,0.0952
DB01586,C0015672,Fatigue,0.0687
DB01586,C0016204,Flatulence,0.0683
DB01586,C0017178,Gastrointestinal_diseases,0.0356
DB01586,C0018681,Headache,0.1907
DB01586,C0020517,Hypersensitivity,0.0479
DB01586,C0020538,Hypertensive_disease,0.083
DB01586,C0021400,Influenza,0.0615
DB01586,C0026858,Musculoskeletal_pain,0.0525
DB01586,C0027497,Nausea,0.1319
DB01586,C0031350,Pharyngitis,0.0511
DB01586,C0033774,Pruritus,0.025
DB01586,C0035455,Rhinitis,0.0604
DB01586,C0037199,Sinusitis,0.0828
DB01586,C0041912,Upper_respiratory_infections,0.1297
DB01586,C0042029,Urinary_tract_infection,0.0544
DB01586,C0042769,Virus_diseases,0.1545
DB01586,C0042963,Vomiting,0.0973
DB01586,C0085649,Peripheral_edema,0.0415
DB01586,C0231528,Myalgia,0.0459
DB01586,C0392171,Influenza-like_symptoms,0.0617
DB01586,C0521839,Influenza-like_illness,0.0617
DB01586,C0687713,Gastrointestinal_pain,0.2486
DB01586,C0917801,Sleeplessness,0.0347
DB01586,C0948594,Musculoskeletal_discomfort,0.0762
DB01589,C0004093,Asthenia,0.01
DB01589,C0012833,Dizziness,0.01
DB01589,C0013144,Drowsiness,0.075
DB01589,C0013395,Dyspepsia,0.005
DB01589,C0015672,Fatigue,0.01
DB01589,C0018681,Headache,0.035
DB01589,C0043352,Xerostomia,0.01
DB01589,C2830004,Somnolence,0.075
DB01590,C0000737,Abdominal_pain,0.1309
DB01590,C0001807,Aggressive_behavior,0.0485
DB01590,C0002170,Alopecia,0.01
DB01590,C0002453,Amenorrhea,0.0037
DB01590,C0002871,Anemia,0.2288
DB01590,C0002994,Angioedema,0.0199
DB01590,C0003467,Anxiety,0.0738
DB01590,C0003862,Arthralgia,0.0567
DB01590,C0004093,Asthenia,0.084
DB01590,C0004604,Back_pain,0.0467
DB01590,C0005779,Blood_coagulation_disorders,0.0033
DB01590,C0007642,Cellulitis,0.15
DB01590,C0007971,Cheilitis,0.001
DB01590,C0008031,Chest_pain,0.05
DB01590,C0009450,Communicable_diseases,0.4643
DB01590,C0009763,Conjunctivitis,0.0105
DB01590,C0009806,Constipation,0.1276
DB01590,C0010200,Coughing,0.0973
DB01590,C0011168,Deglutition_disorders,0.025
DB01590,C0011175,Dehydration,0.01
DB01590,C0011603,Dermatitis,0.0991
DB01590,C0011849,Diabetes_mellitus,0.0939
DB01590,C0011991,Diarrhea,0.1392
DB01590,C0012833,Dizziness,0.0442
DB01590,C0013378,Dysgeusia,0.0583
DB01590,C0013390,Dysmenorrhea,0.06
DB01590,C0013395,Dyspepsia,0.01
DB01590,C0013404,Dyspnea,0.0722
DB01590,C0013604,Edema,0.0892
DB01590,C0013922,Embolism,0.0625
DB01590,C0014591,Epistaxis,0.0441
DB01590,C0015230,Exanthema,0.0991
DB01590,C0015672,Fatigue,0.0898
DB01590,C0015967,Fever,0.108
DB01590,C0016204,Flatulence,0.01
DB01590,C0016382,Flushing,0.001
DB01590,C0017152,Gastritis,0.01
DB01590,C0017160,Gastroenteritis,0.036
DB01590,C0017178,Gastrointestinal_diseases,0.5021
DB01590,C0017574,Gingivitis,0.01
DB01590,C0017672,Glossalgia,0.001
DB01590,C0017675,Glossitis,0.001
DB01590,C0018681,Headache,0.1284
DB01590,C0018802,Congestive_heart_failure,0.0055
DB01590,C0019079,Hemoptysis,0.001
DB01590,C0019080,Hemorrhage,0.02
DB01590,C0019112,Hemorrhoids,0.05
DB01590,C0019158,Hepatitis,0.0081
DB01590,C0019196,Hepatitis_c,0.0788
DB01590,C0019360,Herpes_zoster_disease,0.001
DB01590,C0020443,Hypercholesterolemia,0.3275
DB01590,C0020456,Hyperglycemia,0.115
DB01590,C0020473,Hyperlipidemia,0.2338
DB01590,C0020517,Hypersensitivity,0.0155
DB01590,C0020538,Hypertensive_disease,0.1523
DB01590,C0020557,Hypertriglyceridemia,0.15
DB01590,C0020598,Hypocalcemia,0.01
DB01590,C0020621,Hypokalemia,0.0807
DB01590,C0020625,Hyponatremia,0.085
DB01590,C0022107,Irritable_mood,0.01
DB01590,C0022346,Icterus,0.0068
DB01590,C0022660,"Kidney_failure,_acute",0.0034
DB01590,C0023530,Leukopenia,0.1066
DB01590,C0024248,Lymphocele,0.0341
DB01590,C0024312,Lymphopenia,0.05
DB01590,C0025323,Menorrhagia,0.0567
DB01590,C0025874,Metrorrhagia,0.06
DB01590,C0027339,Nail_diseases,0.0436
DB01590,C0027441,Nasopharyngitis,0.0736
DB01590,C0027497,Nausea,0.1476
DB01590,C0027765,Nervous_system_disorder,0.3527
DB01590,C0027947,Neutropenia,0.1312
DB01590,C0029118,Opportunistic_infections,0.001
DB01590,C0029882,Otitis_media,0.035
DB01590,C0029927,Ovarian_cysts,0.01
DB01590,C0030193,Pain,0.0927
DB01590,C0030196,Pain_in_limb,0.0421
DB01590,C0030305,Pancreatitis,0.006
DB01590,C0030312,Pancytopenia,0.0111
DB01590,C0030554,Paresthesia,0.05
DB01590,C0031039,Pericardial_effusion,0.1156
DB01590,C0031350,Pharyngitis,0.01
DB01590,C0032227,Pleural_effusion_disorder,0.097
DB01590,C0032285,Pneumonia,0.0429
DB01590,C0033687,Proteinuria,0.0324
DB01590,C0033774,Pruritus,0.075
DB01590,C0034065,Pulmonary_embolism,0.0005
DB01590,C0034155,"Purpura,_thrombotic_thrombocytopenic",0.0088
DB01590,C0034186,Pyelonephritis,0.0107
DB01590,C0034902,Pure_red-cell_aplasia,0.0005
DB01590,C0035078,Kidney_failure,0.02
DB01590,C0035222,"Respiratory_distress_syndrome,_adult",0.0005
DB01590,C0035243,Respiratory_tract_infections,0.1375
DB01590,C0035410,Rhabdomyolysis,0.001
DB01590,C0035455,Rhinitis,0.095
DB01590,C0036689,Streptococcal_sore_throat,0.028
DB01590,C0037199,Sinusitis,0.01
DB01590,C0037284,Skin_lesion,0.025
DB01590,C0037763,Spasm,0.035
DB01590,C0038362,Stomatitis,0.1554
DB01590,C0038363,Aphthous_stomatitis,0.01
DB01590,C0039231,Tachycardia,0.0387
DB01590,C0040034,Thrombocytopenia,0.055
DB01590,C0040053,Thrombosis,0.0143
DB01590,C0040822,Tremor,0.1203
DB01590,C0041834,Erythema,0.017
DB01590,C0041912,Upper_respiratory_infections,0.04
DB01590,C0042029,Urinary_tract_infection,0.0392
DB01590,C0042373,Vascular_diseases,0.2365
DB01590,C0042963,Vomiting,0.1082
DB01590,C0043096,Weight_decreased,0.0744
DB01590,C0043345,Xeroderma,0.0475
DB01590,C0043352,Xerostomia,0.04
DB01590,C0085593,Chills,0.04
DB01590,C0085649,Peripheral_edema,0.2061
DB01590,C0085682,Hypophosphatemia,0.0922
DB01590,C0149745,Oral_ulcer,0.0576
DB01590,C0149871,Deep_vein_thrombosis,0.0005
DB01590,C0149931,Migraine_disorders,0.0775
DB01590,C0151578,Creatinine_increased,0.1489
DB01590,C0151692,Impaired_wound_healing,0.0003
DB01590,C0151721,Testicular_hypogonadism,0.0031
DB01590,C0151766,Liver_function_tests_abnormal_finding,0.0996
DB01590,C0151849,Alkaline_phosphatase_raised,0.2211
DB01590,C0151904,Aspartate_aminotransferase_increased,0.01
DB01590,C0151905,Alanine_aminotransferase_increased,0.01
DB01590,C0151908,Dry_skin,0.04
DB01590,C0152517,Enteritis_due_to_specified_virus,0.01
DB01590,C0156404,Irregular_menstruation,0.0427
DB01590,C0162119,Hemoglobin_low,0.354
DB01590,C0162285,Edema_of_eyelid,0.025
DB01590,C0206062,"Lung_diseases,_interstitial",0.0093
DB01590,C0221201,Macular_rash,0.001
DB01590,C0221776,Oral_pain,0.01
DB01590,C0231218,Malaise,0.13
DB01590,C0231528,Myalgia,0.0408
DB01590,C0231807,Dyspnea_on_exertion,0.05
DB01590,C0232462,Decrease_in_appetite,0.0744
DB01590,C0234215,Sensory_discomfort,0.13
DB01590,C0234894,Dermatitis_acneiform,0.02
DB01590,C0234913,Rash_erythematous,0.001
DB01590,C0235351,Ulcer_on_tongue,0.01
DB01590,C0235431,Blood_creatinine_increased,0.1236
DB01590,C0235896,Pulmonary_infiltrate,0.01
DB01590,C0236000,Jaw_pain,0.03
DB01590,C0237849,Peeling_of_skin,0.01
DB01590,C0239134,Productive_cough,0.077
DB01590,C0239739,Tenderness_of_gums,0.001
DB01590,C0240322,Menstrual_period_late,0.01
DB01590,C0241357,Testosterone_low,0.0031
DB01590,C0242350,Erectile_dysfunction,0.0254
DB01590,C0242528,Azotemia,0.0088
DB01590,C0243026,Sepsis,0.001
DB01590,C0264490,Acute_respiratory_failure,0.007
DB01590,C0267028,Cheilodynia,0.001
DB01590,C0267033,Lip_ulcer_(disorder),0.001
DB01590,C0267716,Incisional_hernia,0.03
DB01590,C0276141,Viral_bronchitis,0.001
DB01590,C0302810,Uremia_syndrome,0.0088
DB01590,C0311468,Increased_bilirubin_level_(finding),0.0429
DB01590,C0333355,Inflammatory_disease_of_mucous_membrane,0.01
DB01590,C0392386,Decreased_platelet_count,0.0944
DB01590,C0423791,Maculopapular_lesion,0.001
DB01590,C0438237,Liver_enzymes_abnormal,0.0452
DB01590,C0475858,Generalized_pruritus,0.085
DB01590,C0476281,Non-cardiac_chest_pain,0.001
DB01590,C0497365,Generalized_rash,0.001
DB01590,C0518015,Hemoglobin_measurement,0.02
DB01590,C0546956,Trachyonychia,0.025
DB01590,C0549373,Larynx_pain,0.04
DB01590,C0549493,Alveolitis,0.01
DB01590,C0595877,Blood_glucose_increased,0.1633
DB01590,C0687713,Gastrointestinal_pain,0.1309
DB01590,C0702166,Acne,0.0687
DB01590,C0750394,White_blood_cell_count_decreased,0.145
DB01590,C0851341,Infestation,0.4357
DB01590,C0852879,Pulmonary_alveolar_hemorrhage,0.01
DB01590,C0852911,Blood_alkaline_phosphatase_increased,0.2211
DB01590,C0853117,Blood_testosterone_decreased,0.0031
DB01590,C0853123,Blood_luteinising_hormone_increased,0.01
DB01590,C0853124,Blood_follicle_stimulating_hormone_increased,0.001
DB01590,C0853149,Blood_lactate_dehydrogenase_increased,0.01
DB01590,C0853692,Blood_triglycerides_increased,0.15
DB01590,C0853760,Blood_potassium_increased,0.0438
DB01590,C0853761,Blood_potassium_decreased,0.08
DB01590,C0853777,Blood_albumin_decreased,0.055
DB01590,C0853986,Lymphocyte_count_decreased,0.1922
DB01590,C0856882,Potassium_increased,0.0438
DB01590,C0857496,Thromboembolic_event,0.0625
DB01590,C0858635,Pharyngolaryngeal_pain,0.04
DB01590,C0860803,Glucose_increased,0.1633
DB01590,C0860864,Decreased_albumin,0.055
DB01590,C0860866,Potassium_low,0.08
DB01590,C0860871,Sodium_decreased,0.085
DB01590,C0860967,Calcium_low,0.1238
DB01590,C0860987,Phosphate_low,0.1311
DB01590,C0877517,Blood_phosphorus_decreased,0.1311
DB01590,C0917801,Sleeplessness,0.0944
DB01590,C0919924,Pulmonary_toxicity,0.01
DB01590,C0948586,Protein_urine_present,0.0324
DB01590,C0948594,Musculoskeletal_discomfort,0.0519
DB01590,C1096106,Wound_complication,0.0026
DB01590,C1260880,Rhinorrhea,0.03
DB01590,C1384353,Parasite_infestation,0.4357
DB01590,C1443060,Feeling_abnormal,0.13
DB01590,C1720775,Renal_tubular_necrosis,0.0227
DB01590,C2047937,Ill-defined_disease,0.13
DB01590,C2363731,Oropharyngeal_pain,0.04
DB01590,C2364111,Ageusia,0.001
DB01590,C2609269,Fasting_hyperglycaemia,0.055
DB01590,C2717961,Thrombotic_microangiopathies,0.0088
DB01590,C2979982,Vaginal_hemorrhage,0.045
DB01590,C3665624,Serum_calcium_below_normal_(finding),0.1238
DB01591,C0004093,Asthenia,0.014
DB01591,C0009806,Constipation,0.0723
DB01591,C0010200,Coughing,0.005
DB01591,C0011570,Mental_depression,0.0093
DB01591,C0012833,Dizziness,0.0183
DB01591,C0013395,Dyspepsia,0.021
DB01591,C0015672,Fatigue,0.014
DB01591,C0020538,Hypertensive_disease,0.0083
DB01591,C0021400,Influenza,0.0147
DB01591,C0027497,Nausea,0.0233
DB01591,C0031350,Pharyngitis,0.008
DB01591,C0042029,Urinary_tract_infection,0.0347
DB01591,C0042963,Vomiting,0.0073
DB01591,C0043352,Xerostomia,0.1105
DB01591,C0080274,Urinary_retention,0.0067
DB01591,C0085649,Peripheral_edema,0.0042
DB01591,C0232492,Upper_abdominal_pain,0.0137
DB01591,C0239340,Edema_of_lower_extremity,0.007
DB01591,C0314719,Dryness_of_eye,0.0083
DB01591,C0344232,Blurred_vision,0.0347
DB01592,C0003862,Arthralgia,0.077
DB01592,C0004604,Back_pain,0.077
DB01592,C0008031,Chest_pain,0.061
DB01592,C0009806,Constipation,0.055
DB01592,C0011991,Diarrhea,0.0758
DB01592,C0012833,Dizziness,0.062
DB01592,C0013378,Dysgeusia,0.077
DB01592,C0013604,Edema,0.165
DB01592,C0018681,Headache,0.1015
DB01592,C0020538,Hypertensive_disease,0.0692
DB01592,C0020649,Hypotension,0.394
DB01592,C0026821,Muscle_cramp,0.294
DB01592,C0027497,Nausea,0.0967
DB01592,C0030196,Pain_in_limb,0.055
